employee_id,umur,jenis_kelamin,IPK,level,tahun_lulus,status_perkawinan,divisi,rerata_jam_bulanan,tingkat_kepuasan_bekerja,nilai_evaluasi_terakhir,jumlah_proyek_yang_dikerjakan,lama_di_perusahaan,kecelakaan_kerja,promosi_5thn_lalu,tingkat_gaji,resign
10181,30.0,Laki-laki,2.2707987792867006,Senior,2011.0,Sudah Menikah,accounting,,0.56,0.5678539190098143,4,36 Months,belum pernah,belum,sedang,0
10182,,Laki-laki,3.538214167152065,Full-Time,,Sudah Menikah,sales,201.0,0.51,0.3832018464432537,3,2 Years,belum pernah,belum,rendah,0
10183,,Laki-laki,2.675767965865401,Part-Time,,Sudah Menikah,technical,,0.85,0.5528214430333859,3,36 Months,belum pernah,belum,rendah,0
10184,,Laki-laki,0.7993949184032396,Internship,,Sudah Menikah,IT,,0.77,0.47102545274520535,3,36 Months,belum pernah,belum,sedang,0
10185,,Perempuan,2.3317094999530186,Senior,,Belum Menikah,sales,264.0,0.92,0.616632628935399,3,24 Months,belum pernah,belum,sedang,0
10186,,Perempuan,0.7376745932108595,Internship,,Belum Menikah,marketing,214.0,0.33,0.32364789078935374,6,72 Months,belum pernah,belum,sedang,0
10187,,Laki-laki,1.2764333505108674,Probation,,Sudah Menikah,IT,202.0,0.58,0.3513800446469972,4,3 Years,belum pernah,belum,sedang,0
10188,,Laki-laki,2.1627844669196707,Senior,,Sudah Menikah,technical,224.0,0.57,0.6718621901811943,4,4 Years,belum pernah,belum,sedang,0
10189,,Laki-laki,2.9770560538440747,Full-Time,,Sudah Menikah,sales,208.0,0.89,0.3737022163757851,4,3 Years,belum pernah,belum,tinggi,0
10190,33.0,Laki-laki,2.567323449334449,Part-Time,2009.0,Sudah Menikah,technical,282.0,,0.36272323465345574,6,4 Years,belum pernah,belum,sedang,1
10191,,Laki-laki,2.62951061073517,Part-Time,,Belum Menikah,management,106.0,0.56,0.40678206148428064,3,96 Months,belum pernah,belum,tinggi,0
10192,,Laki-laki,2.822656299226426,Part-Time,,Sudah Menikah,technical,309.0,0.1,0.4490745603432284,6,4 Years,belum pernah,belum,rendah,1
10193,,Laki-laki,3.1540221268284743,Full-Time,,Sudah Menikah,management,114.0,0.84,0.5853292076084803,3,72 Months,pernah,belum,rendah,0
10194,27.0,Laki-laki,2.638109416934474,Part-Time,2015.0,Belum Menikah,support,129.0,0.38,,2,3 Years,belum pernah,belum,sedang,1
10195,,Laki-laki,1.3840838266353874,Probation,,Sudah Menikah,sales,,0.37,0.5210563197862154,2,3 Years,belum pernah,belum,rendah,1
10196,35.0,Laki-laki,1.1596232147256735,Probation,2006.0,Sudah Menikah,hr,260.0,0.11,,6,48 Months,belum pernah,belum,sedang,1
10197,,Laki-laki,1.167132175553839,Probation,,Sudah Menikah,sales,131.0,0.37,0.48286113069124725,2,3 Years,belum pernah,belum,rendah,1
10198,,Laki-laki,1.3244033612728083,Probation,,Sudah Menikah,support,201.0,0.69,0.30033483133999517,5,2 Years,belum pernah,belum,rendah,0
10199,,Laki-laki,1.6727742964323675,Junior,,Sudah Menikah,technical,231.0,0.74,0.48408120942424177,3,3 Years,belum pernah,belum,rendah,0
10200,,Laki-laki,3.242924447681098,Full-Time,,Sudah Menikah,sales,271.0,0.61,0.41068292969467785,5,2 Years,belum pernah,belum,rendah,0
10201,45.0,Perempuan,1.1005944136028554,Internship,1996.0,Belum Menikah,sales,165.0,,0.5790121233683887,4,24 Months,belum pernah,belum,rendah,0
10202,,Laki-laki,1.4190914740596574,Probation,,Belum Menikah,technical,163.0,0.56,0.5191514646745424,3,36 Months,pernah,belum,tinggi,0
10203,,Laki-laki,3.380754919508859,Full-Time,,Sudah Menikah,hr,497.0,0.51,0.5479237939411893,4,24 Months,belum pernah,belum,sedang,0
10204,39.0,Laki-laki,3.224299177158797,Full-Time,2003.0,Sudah Menikah,sales,184.0,0.84,,2,24 Months,belum pernah,belum,tinggi,0
10205,,Perempuan,2.125746612781525,Senior,,Belum Menikah,sales,173.0,0.76,0.5180291192993213,4,36 Months,pernah,belum,rendah,0
10206,,Laki-laki,2.421600186592826,Senior,,Sudah Menikah,accounting,150.0,0.85,0.6882526594667402,4,3 Years,belum pernah,belum,tinggi,0
10207,,Laki-laki,1.7261716039021084,Junior,,Belum Menikah,RandD,265.0,0.73,0.24144735697256015,5,3 Years,belum pernah,belum,rendah,0
10208,,Laki-laki,2.8313252422231314,Part-Time,,Sudah Menikah,technical,252.0,0.89,0.46046578476301014,4,3 Years,belum pernah,belum,sedang,0
10209,,Laki-laki,3.253061728005764,Full-Time,,Belum Menikah,technical,,0.82,0.6211092640382967,4,6 Years,belum pernah,belum,sedang,1
10210,,Perempuan,1.772042825528887,Junior,,Belum Menikah,technical,212.0,0.56,0.4135435452555234,3,24 Months,belum pernah,belum,sedang,0
10211,,Laki-laki,0.5677806681544287,Internship,,Sudah Menikah,technical,119.0,0.34,0.3681047257807549,3,2 Years,belum pernah,belum,rendah,0
10212,,Laki-laki,3.106342634983706,Full-Time,,Sudah Menikah,support,185.0,0.22,0.2597214911044291,4,36 Months,belum pernah,belum,rendah,0
10213,,Laki-laki,1.7834972982395374,Junior,,Sudah Menikah,support,,0.92,0.5428949776198015,5,48 Months,belum pernah,belum,sedang,0
10214,36.0,Laki-laki,3.043314076931843,Full-Time,2006.0,Sudah Menikah,hr,,0.99,0.516858656723912,4,36 Months,belum pernah,belum,rendah,0
10215,,Laki-laki,1.1980566370458319,Probation,,Belum Menikah,hr,192.0,0.99,0.5474474399127247,4,36 Months,belum pernah,belum,rendah,0
10216,39.0,Laki-laki,2.8892924628090326,Full-Time,2003.0,Belum Menikah,technical,273.0,,0.5984892254964582,3,36 Months,belum pernah,belum,sedang,0
10217,,Laki-laki,1.7454324772081662,Junior,,Belum Menikah,technical,253.0,0.88,0.4940759743915873,5,24 Months,belum pernah,belum,sedang,0
10218,,Laki-laki,0.5394263046955573,Internship,,Sudah Menikah,RandD,286.0,0.63,0.4741427311243825,4,60 Months,pernah,belum,rendah,0
10219,,Laki-laki,3.437265447575401,Full-Time,,Belum Menikah,product_mng,142.0,0.65,0.40088867713299586,5,36 Months,belum pernah,belum,sedang,0
10220,,Laki-laki,2.6014468145799743,Part-Time,,Sudah Menikah,management,,0.97,0.576558335703896,3,10 Years,belum pernah,belum,tinggi,0
10221,29.0,Laki-laki,2.09141600834495,Junior,2012.0,Sudah Menikah,support,134.0,0.71,,3,3 Years,pernah,belum,rendah,0
10222,,Perempuan,3.1157548836568547,Full-Time,,Belum Menikah,IT,,0.48,0.5822602083752495,3,4 Years,belum pernah,belum,rendah,0
10223,24.0,Laki-laki,3.631107793339955,Full-Time,2019.0,Sudah Menikah,accounting,,0.75,,2,3 Years,belum pernah,belum,tinggi,0
10224,28.0,Laki-laki,3.471091438028165,Full-Time,2015.0,Sudah Menikah,sales,157.0,,0.28904517942183894,4,2 Years,belum pernah,belum,sedang,0
10225,,Laki-laki,3.7332769547422058,Full-Time,,Sudah Menikah,sales,,0.86,0.4145974164540325,4,36 Months,pernah,belum,rendah,0
10226,,Laki-laki,3.2321672756545623,Full-Time,,Sudah Menikah,sales,303.0,0.09,0.1269754104211738,6,60 Months,belum pernah,belum,rendah,1
10227,,Laki-laki,1.6323620986861997,Junior,,Sudah Menikah,support,201.0,0.79,0.5033067160734273,3,6 Years,pernah,belum,sedang,0
10228,22.0,Laki-laki,2.465648268197912,Senior,2019.0,Sudah Menikah,technical,259.0,0.1,,7,4 Years,belum pernah,belum,rendah,1
10229,,Laki-laki,2.2942609045785707,Senior,,Belum Menikah,technical,,0.11,0.6055505217404293,6,60 Months,belum pernah,belum,rendah,1
10230,,Laki-laki,1.5647571247275918,Probation,,Sudah Menikah,product_mng,133.0,0.88,0.4307835460103848,3,36 Months,belum pernah,belum,sedang,0
10231,,Perempuan,2.612818258377913,Part-Time,,Belum Menikah,marketing,152.0,0.78,0.41915379369688105,3,2 Years,belum pernah,belum,rendah,0
10232,25.0,Laki-laki,2.362010908980285,Senior,2016.0,Belum Menikah,hr,195.0,0.59,,2,3 Years,belum pernah,belum,rendah,0
10233,41.0,Laki-laki,2.6533345134226978,Part-Time,2001.0,Belum Menikah,technical,126.0,0.69,,3,6 Years,belum pernah,belum,rendah,0
10234,36.0,Laki-laki,1.8683186109262804,Junior,2005.0,Sudah Menikah,sales,242.0,0.51,,5,2 Years,belum pernah,belum,rendah,0
10235,26.0,Laki-laki,2.407017809768787,Senior,2015.0,Belum Menikah,IT,,0.59,,3,3 Years,pernah,belum,rendah,0
10236,,Laki-laki,3.119636975365667,Full-Time,,Sudah Menikah,technical,253.0,0.81,0.4251886402497555,4,5 Years,belum pernah,belum,rendah,1
10237,,Laki-laki,1.3883027361523455,Probation,,Sudah Menikah,technical,,0.73,0.4956670148642537,3,2 Years,belum pernah,belum,sedang,0
10238,,Laki-laki,3.757249620491414,Full-Time,,Sudah Menikah,marketing,274.0,0.5,0.5247025533355341,3,36 Months,belum pernah,belum,rendah,0
10239,43.0,Laki-laki,2.7217243607094512,Part-Time,1999.0,Sudah Menikah,sales,156.0,,0.3293087061436367,3,24 Months,belum pernah,belum,rendah,0
10240,,Laki-laki,0.6322072261900169,Internship,,Belum Menikah,hr,263.0,0.5,0.2375507933881807,3,48 Months,belum pernah,belum,sedang,0
10241,,Laki-laki,2.0464226558412304,Junior,,Sudah Menikah,sales,224.0,0.92,0.4124463705434346,5,8 Years,pernah,belum,rendah,0
10242,,Laki-laki,2.893260145226427,Full-Time,,Sudah Menikah,technical,243.0,0.9,0.43799221360210766,5,60 Months,belum pernah,belum,sedang,1
10243,29.0,Perempuan,2.6010808522683795,Part-Time,2013.0,Belum Menikah,management,97.0,,0.40191711208948433,4,72 Months,belum pernah,belum,rendah,0
10244,,Laki-laki,2.83951837955355,Part-Time,,Sudah Menikah,support,257.0,0.53,0.6308457758783276,4,48 Months,belum pernah,belum,tinggi,0
10245,,Laki-laki,3.5921437308982362,Full-Time,,Belum Menikah,IT,,0.99,0.41811378185091513,3,36 Months,belum pernah,belum,rendah,0
10246,29.0,Laki-laki,1.5061049081312796,Probation,2012.0,Sudah Menikah,support,160.0,0.61,,2,3 Years,belum pernah,belum,sedang,0
10247,,Laki-laki,2.4327820321016085,Senior,,Belum Menikah,sales,261.0,0.83,0.3980275478103326,5,60 Months,belum pernah,belum,sedang,0
10248,49.0,Laki-laki,1.6062498990022334,Junior,1992.0,Sudah Menikah,technical,136.0,,,2,3 Years,belum pernah,belum,rendah,1
10249,32.0,Laki-laki,3.5566754351920284,Full-Time,2011.0,Sudah Menikah,support,163.0,0.94,,3,3 Years,belum pernah,belum,sedang,0
10250,27.0,Laki-laki,1.727488934901999,Junior,2014.0,Sudah Menikah,IT,228.0,0.89,,4,4 Years,belum pernah,belum,tinggi,0
10251,,Laki-laki,1.6758913322220133,Junior,,Sudah Menikah,sales,199.0,0.24,0.3928642921803351,5,4 Years,belum pernah,belum,rendah,0
10252,38.0,Laki-laki,1.9157081728691265,Junior,2003.0,Belum Menikah,technical,306.0,,0.5110728449621337,6,48 Months,belum pernah,belum,rendah,1
10253,,Laki-laki,3.6137622232894584,Full-Time,,Belum Menikah,IT,129.0,0.39,0.46892617971716666,2,3 Years,belum pernah,belum,rendah,1
10254,,Laki-laki,2.9999495458643857,Full-Time,,Belum Menikah,IT,210.0,0.44,0.5754452985919166,4,2 Years,belum pernah,belum,sedang,0
10255,,Laki-laki,3.1009508832394412,Full-Time,,Sudah Menikah,support,213.0,0.9,0.41988642047284086,3,3 Years,belum pernah,belum,rendah,0
10256,26.0,Laki-laki,1.5918413269385925,Probation,2015.0,Belum Menikah,IT,243.0,,,4,5 Years,pernah,belum,sedang,0
10257,,Laki-laki,0.49083113392082306,Internship,,Sudah Menikah,technical,205.0,0.29,0.390892352425502,6,36 Months,belum pernah,belum,sedang,0
10258,,Laki-laki,2.2874544798475482,Senior,,Belum Menikah,sales,146.0,0.61,0.48847506293264087,6,3 Years,belum pernah,belum,rendah,0
10259,,Laki-laki,3.4251084689758073,Full-Time,,Sudah Menikah,sales,134.0,0.62,0.3720822481794754,5,3 Years,belum pernah,belum,tinggi,0
10260,,Laki-laki,0.39946972695734156,Internship,,Sudah Menikah,product_mng,223.0,0.89,0.4647168402113263,4,3 Years,belum pernah,belum,rendah,0
10261,,Laki-laki,1.7138113692198047,Junior,,Belum Menikah,support,190.0,0.67,0.2793646073239421,3,3 Years,pernah,belum,sedang,0
10262,,Laki-laki,2.676550050589956,Part-Time,,Sudah Menikah,product_mng,175.0,0.78,0.60054265915891,4,3 Years,belum pernah,belum,sedang,0
10263,,Laki-laki,3.347931218391176,Full-Time,,Sudah Menikah,IT,249.0,0.9,0.3909249416663007,5,3 Years,pernah,belum,rendah,0
10264,,Perempuan,1.5467481896673523,Probation,,Belum Menikah,product_mng,245.0,1.0,0.4637764042419892,3,2 Years,pernah,belum,rendah,0
10265,36.0,Laki-laki,3.2451156143703015,Full-Time,2007.0,Belum Menikah,technical,169.0,0.43,,4,5 Years,belum pernah,belum,tinggi,0
10266,,Perempuan,2.3335619653934083,Senior,,Belum Menikah,sales,195.0,0.69,0.5582201623641865,4,24 Months,belum pernah,belum,sedang,0
10267,26.0,Laki-laki,3.6910895772166246,Full-Time,2017.0,Sudah Menikah,RandD,113.0,,0.4420148161477802,2,3 Years,belum pernah,sudah,sedang,0
10268,,Laki-laki,3.4037402477618,Full-Time,,Belum Menikah,support,,0.41,0.38841850951576984,2,3 Years,belum pernah,belum,sedang,1
10269,,Laki-laki,2.973307393339676,Full-Time,,Sudah Menikah,technical,221.0,0.59,0.4262019710889659,4,3 Years,pernah,belum,rendah,0
10270,,Perempuan,2.2941824742022265,Senior,,Belum Menikah,technical,,0.92,0.7040597239125357,5,2 Years,belum pernah,belum,sedang,0
10271,21.0,Laki-laki,1.8428107351597094,Junior,2020.0,Sudah Menikah,sales,229.0,0.66,,4,4 Years,belum pernah,belum,sedang,0
10272,25.0,Laki-laki,0.7847566912220318,Internship,2015.0,Sudah Menikah,hr,229.0,0.96,,3,3 Years,belum pernah,belum,rendah,0
10273,39.0,Perempuan,0.8333649983767489,Internship,2001.0,Belum Menikah,sales,269.0,1.0,,5,3 Years,belum pernah,belum,rendah,0
10274,,Laki-laki,3.4308858045220156,Full-Time,,Belum Menikah,technical,,0.43,0.6124330942104935,6,2 Years,belum pernah,belum,rendah,0
10275,,Laki-laki,2.7668651074502435,Part-Time,,Sudah Menikah,management,139.0,0.79,0.4542647037721576,4,3 Years,belum pernah,sudah,rendah,1
10276,39.0,Laki-laki,3.3671989249537795,Full-Time,2004.0,Belum Menikah,sales,153.0,0.77,,4,7 Years,belum pernah,belum,sedang,0
10277,,Perempuan,2.6762589221001365,Part-Time,,Belum Menikah,support,196.0,0.89,0.30764088510655774,5,36 Months,belum pernah,belum,rendah,0
10278,,Laki-laki,3.484650771872004,Full-Time,,Belum Menikah,sales,,0.89,0.2952103556884226,3,2 Years,belum pernah,belum,rendah,0
10279,,Laki-laki,2.379421682561728,Senior,,Sudah Menikah,support,179.0,0.7,0.43068589645903116,3,2 Years,belum pernah,belum,rendah,0
10280,,Laki-laki,2.0259347155869643,Junior,,Sudah Menikah,management,235.0,0.88,0.5635652471710445,4,72 Months,belum pernah,belum,rendah,1
10281,,Perempuan,1.5784416867978732,Probation,,Belum Menikah,sales,147.0,0.43,0.32534501472530275,2,36 Months,belum pernah,belum,sedang,1
10282,,Laki-laki,2.832202761556259,Part-Time,,Sudah Menikah,technical,221.0,0.77,0.5102096157456221,5,5 Years,belum pernah,belum,rendah,0
10283,,Laki-laki,3.4524209571778974,Full-Time,,Belum Menikah,marketing,160.0,0.84,0.5285891650674794,4,3 Years,belum pernah,belum,sedang,0
10284,,Laki-laki,2.6988998142797893,Part-Time,,Belum Menikah,support,238.0,0.61,0.5113724666185726,3,24 Months,belum pernah,belum,sedang,0
10285,,Laki-laki,2.146089762966097,Senior,,Sudah Menikah,technical,,0.9,0.5281538791793103,5,2 Years,belum pernah,belum,rendah,0
10286,,Laki-laki,2.5188900033483366,Senior,,Belum Menikah,product_mng,160.0,0.82,0.4468976438561185,5,3 Years,pernah,belum,tinggi,0
10287,28.0,Laki-laki,2.296204711043795,Senior,2013.0,Sudah Menikah,marketing,137.0,,0.38752096576406386,2,3 Years,belum pernah,belum,rendah,1
10288,,Laki-laki,2.51939988917759,Senior,,Sudah Menikah,support,186.0,0.69,0.5128770383418725,4,3 Years,belum pernah,belum,rendah,0
10289,,Laki-laki,2.329990289819928,Senior,,Sudah Menikah,support,237.0,0.77,0.4375491860402779,4,5 Years,belum pernah,belum,rendah,1
10290,,Laki-laki,3.319269872084682,Full-Time,,Sudah Menikah,accounting,255.0,0.77,0.6261209779796151,2,24 Months,pernah,belum,sedang,0
10291,32.0,Laki-laki,2.51527780576587,Senior,2010.0,Sudah Menikah,product_mng,,0.45,0.44991287831990645,2,24 Months,belum pernah,belum,sedang,0
10292,33.0,Perempuan,1.818712270499534,Junior,2008.0,Belum Menikah,sales,215.0,0.79,,5,2 Years,pernah,belum,sedang,0
10293,,Laki-laki,1.7447386899494859,Junior,,Sudah Menikah,support,,0.37,0.4263402751456132,2,3 Years,belum pernah,belum,rendah,1
10294,,Laki-laki,1.5160383872753047,Probation,,Sudah Menikah,technical,204.0,0.7,0.6239045162349375,4,36 Months,belum pernah,belum,sedang,0
10295,,Laki-laki,3.421227981247958,Full-Time,,Sudah Menikah,support,258.0,0.52,0.49091507670354195,5,2 Years,belum pernah,belum,sedang,0
10296,24.0,Laki-laki,2.722010152700939,Part-Time,2018.0,Sudah Menikah,sales,141.0,0.44,,2,36 Months,belum pernah,belum,rendah,1
10297,,Laki-laki,2.3112530986458837,Senior,,Sudah Menikah,management,,0.85,0.45801620832039286,3,10 Years,belum pernah,sudah,tinggi,0
10298,,Perempuan,3.23083268460419,Full-Time,,Belum Menikah,sales,,0.7,0.39108262290408186,4,36 Months,belum pernah,belum,rendah,0
10299,,Laki-laki,0.6304730316338779,Internship,,Sudah Menikah,technical,171.0,0.85,0.6025617786015175,4,36 Months,belum pernah,belum,sedang,0
10300,,Laki-laki,2.7227245198739216,Part-Time,,Sudah Menikah,marketing,192.0,0.55,0.5003506198414179,3,36 Months,pernah,belum,rendah,0
10301,,Laki-laki,2.271889264159256,Senior,,Sudah Menikah,technical,155.0,0.43,0.4086026070805851,2,36 Months,belum pernah,belum,sedang,1
10302,,Laki-laki,0.8670530088645376,Internship,,Sudah Menikah,IT,145.0,0.6,0.4166085761824968,4,6 Years,belum pernah,belum,rendah,0
10303,,Laki-laki,3.454311881031482,Full-Time,,Belum Menikah,IT,195.0,0.66,0.10397489091613027,4,36 Months,belum pernah,belum,rendah,0
10304,,Laki-laki,1.2338716512199304,Probation,,Sudah Menikah,technical,272.0,0.1,0.28861051669007676,6,4 Years,belum pernah,belum,rendah,1
10305,,Laki-laki,3.60623743693323,Full-Time,,Belum Menikah,sales,206.0,0.78,0.520072802763212,4,3 Years,belum pernah,belum,sedang,0
10306,38.0,Laki-laki,3.0132107200890266,Full-Time,2004.0,Belum Menikah,support,267.0,,0.2695233992663439,5,6 Years,belum pernah,belum,rendah,1
10307,,Laki-laki,3.2000182401258686,Full-Time,,Sudah Menikah,hr,243.0,0.72,0.5533526356334039,3,24 Months,pernah,belum,rendah,0
10308,,Laki-laki,2.1940305241855387,Senior,,Sudah Menikah,hr,266.0,0.67,0.4702003577287253,4,3 Years,belum pernah,belum,sedang,0
10309,,Perempuan,3.308851232198653,Full-Time,,Belum Menikah,technical,263.0,0.09,0.3137175355131006,6,4 Years,belum pernah,belum,rendah,1
10310,,Laki-laki,2.6295148099356958,Part-Time,,Sudah Menikah,sales,245.0,0.73,0.4753228802948358,4,6 Years,belum pernah,belum,rendah,1
10311,,Perempuan,2.1871276284911043,Senior,,Belum Menikah,management,148.0,0.49,0.49874634300444604,2,2 Years,pernah,sudah,tinggi,0
10312,,Laki-laki,3.2174147900142427,Full-Time,,Belum Menikah,technical,190.0,0.93,0.3806227419640575,5,60 Months,belum pernah,belum,sedang,0
10313,34.0,Laki-laki,2.6687490139446717,Part-Time,2008.0,Sudah Menikah,technical,249.0,0.51,,5,4 Years,belum pernah,belum,sedang,1
10314,,Laki-laki,1.9184866304625343,Junior,,Belum Menikah,support,293.0,0.11,0.39926496499329983,6,48 Months,belum pernah,belum,rendah,1
10315,,Laki-laki,1.0583812081157602,Internship,,Belum Menikah,technical,131.0,0.4,0.470658188890822,2,3 Years,belum pernah,belum,rendah,1
10316,,Perempuan,3.3598857182202084,Full-Time,,Belum Menikah,accounting,185.0,0.98,0.42813514912733497,5,3 Years,belum pernah,belum,sedang,0
10317,32.0,Laki-laki,3.3536530523870223,Full-Time,2011.0,Sudah Menikah,sales,143.0,0.56,,4,4 Years,belum pernah,belum,sedang,0
10318,,Perempuan,0.6298325368137527,Internship,,Belum Menikah,technical,219.0,0.97,0.2789186560996385,3,24 Months,belum pernah,belum,rendah,0
10319,31.0,Laki-laki,0.2647870589301466,Internship,2009.0,Sudah Menikah,support,162.0,0.51,,3,4 Years,belum pernah,belum,sedang,0
10320,,Laki-laki,2.41956084869535,Senior,,Belum Menikah,accounting,200.0,0.66,0.5129030319224196,4,4 Years,belum pernah,belum,sedang,0
10321,,Laki-laki,2.947025881154164,Full-Time,,Belum Menikah,technical,,0.68,0.43852707755360343,5,4 Years,belum pernah,belum,tinggi,0
10322,,Laki-laki,2.7282341694905066,Part-Time,,Sudah Menikah,product_mng,138.0,0.38,0.3984501968377415,2,36 Months,belum pernah,belum,rendah,1
10323,26.0,Laki-laki,3.3722250734236403,Full-Time,2017.0,Belum Menikah,IT,234.0,,0.5310162976578975,4,2 Years,pernah,belum,sedang,0
10324,,Perempuan,0.6584557267977674,Internship,,Belum Menikah,IT,202.0,0.75,0.5664040470619897,5,36 Months,pernah,belum,rendah,0
10325,,Laki-laki,2.7159121074133163,Part-Time,,Belum Menikah,support,257.0,0.66,0.4818591544325136,3,2 Years,belum pernah,belum,sedang,0
10326,,Perempuan,1.8876697971464949,Junior,,Belum Menikah,accounting,156.0,0.59,0.6612131608310149,3,4 Years,belum pernah,belum,rendah,1
10327,,Laki-laki,2.1659436315865057,Senior,,Belum Menikah,RandD,168.0,0.52,0.6268889580749492,5,3 Years,belum pernah,belum,sedang,0
10328,36.0,Perempuan,0.5268692353548713,Internship,2004.0,Belum Menikah,sales,233.0,0.73,,3,36 Months,belum pernah,belum,sedang,0
10329,,Laki-laki,3.067089299400836,Full-Time,,Sudah Menikah,sales,131.0,0.43,0.531252666256417,2,3 Years,belum pernah,belum,sedang,1
10330,,Perempuan,2.781554286366131,Part-Time,,Belum Menikah,support,131.0,0.95,0.39913427631705967,4,5 Years,belum pernah,belum,rendah,0
10331,,Laki-laki,2.3575090506536047,Senior,,Sudah Menikah,support,,0.8,0.7025642565585166,3,36 Months,belum pernah,belum,sedang,0
